id,catalog_number,attributes
2208024,5400 OLP,"Part Number:5400 OLP|Series:5000 |Weight (lbs):20|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN, CN|UPC:699567000778"
2208080,7800 OLP,"Part Number:7800 OLP|Series:7000 |Weight (lbs):41|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN, CA, CN|UPC:699567001195"
2207988,CT8100LN,"Part Number:CT8100LN|Series:C|Weight (lbs):17|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):100|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567009368"
2208148,D8650 OHP,"Part Number:D8650 OHP |Series:8000 |Weight (lbs):60|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):50|Pressure (psi):4800|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse:CA|UPC:699567001485"
2208120,D84050 OLP,"Part Number:D84050 OLP|Series:80000|Weight (lbs):103 |Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):50|Pressure (psi):250|Hose End (in):3/4 NPT(M)|Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA, CN|UPC:699567001676"
2208132,FD84050 OLP,"Part Number:FD84050 OLP |Series:F80000 |Weight (lbs):115 |Hose I.D. (in):1""|Hose O.D. (in):1.500 |Hose Length (ft):50|Pressure (psi):50|Hose End (in):1 NPT(F)|Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567003342"
2208208,CB37128L,"Part Number:CB37128 L |Series:37000|Weight (lbs): |Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):150|Pressure (psi):300|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(M)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567005346"
2208128,F83050 OLP,"Part Number:F83050 OLP|Series:F80000 |Weight (lbs):89|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):50|Hose End (in):3/4 NPT(M)|Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:CA|UPC:699567003311"
2208196,TH5400 OMP,"Part Number:TH5400 OMP|Series:TH5000|Weight (lbs):24|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):25|Pressure (psi):3000|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567003496"
2208256,A5835 OLBSW23,"Part Number:A5835 OLBSW23 |Series:5000 |Weight (lbs):28|Hose I.D. (in):1/2""|Hose O.D. (in):.781|Hose Length (ft):35|Pressure (psi):150|Hose End (in):3/4 NH(F)|Inlet (in):1/2 NPT(M)|Reel Outlet (in): |Hose Included:Yes|Max Temperature (F):86|Warehouse: |UPC:699567005261"
2208156,D8850 OMP,"Part Number:D8850 OMP |Series:8000 |Weight (lbs):57|Hose I.D. (in):1/2""|Hose O.D. (in):.820|Hose Length (ft):50|Pressure (psi):3250|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse:IN, CA|UPC:699567001447"
2208204,THA7600 OMP,"Part Number:THA7600 OMP |Series:TH7000|Weight (lbs):44|Hose I.D. (in):3/8""|Hose O.D. (in):.660|Hose Length (ft):30|Pressure (psi):3000|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567005834"
2208102,DP7850 OMP,"Part Number:DP7850 OMP|Series:DP7000 |Weight (lbs):64|Hose I.D. (in):1/2""|Hose O.D. (in):.820|Hose Length (ft):50|Pressure (psi):3250|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse:IN, CA|UPC:699567005926"
2208228,SWA3850 OLP,"Part Number:SWA3850 OLP |Series:S|Weight (lbs):23|Hose I.D. (in):5/8""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):125|Hose End (in):3/4 NH|Inlet (in):1/2 NPT(F)|Reel Outlet (in): |Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN|UPC:699567002772"
2208264,SCA3850 OLP,"Part Number:SCA3850 OLP |Series:S|Weight (lbs):22|Hose I.D. (in):1/2""|Hose O.D. (in):.781|Hose Length (ft):50|Pressure (psi):232|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in): |Hose Included:Yes|Max Temperature (F):140 |Warehouse: |UPC:699567002796"
2208276,LG3050 143 9,Part Number:LG3050 143 9|Series:LG |Weight (lbs):14|Cord Ending:Triple Outlet|AWG:14|Cord/Cable Length (ft):50|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:Yes|Type:SJTW |Warehouse:IN|UPC:699567005797
2208284,TW5425 OLP,"Part Number:TW5425 OLP|Series:TW |Weight (lbs):26|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):25|Pressure (psi):200|Hose End (in):9/16 - 18(F)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):9/16 - 18(M)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:CA|UPC:699567005377"
2208308,DP5450 OLP,"Part Number:DP5450 OLP|Series:DP5000 |Weight (lbs):37|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):50|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567007135"
2208298,TB 10,Part Number:TB 10|Series:TB|Weight (lbs):9 |Cable Length:8|Min - Max Load:5.0 - 10|Ratchet Lock:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567005391
2208366,UR7900 OLB,"Part Number:UR7900 OLB|Series:7000|Weight (lbs):44 |Hose I.D. (in):3/4""|Hose O.D. (in):1.13 |Hose Length (ft):25|Pressure (psi):500|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567012160"
2208328,5600 OLS-S,"Part Number:5600 OLS-S|Series:5000 |Weight (lbs):22|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):35|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567013099"
773390,CA30112-CS,Part Number:CA30112-CS|Series:30000-CS|Weight (lbs):42|Cord Ending:Bare Reel|AWG:16|Cord/Cable Length (ft):850|Volts:NA |Amps:Storage only|Conductors:3|Cord/Cable Included:No|Type:NA |Warehouse: |UPC:699567002291
2208088,7925 OLP,"Part Number:7925 OLP|Series:7000 |Weight (lbs):47|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):25|Pressure (psi):250|Hose End (in):3/4 NPT(M)|Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567000259"
2208390,L45451237B,Part Number:L 4545 123 7B |Series:L4000|Weight (lbs):29|Cord Ending:Duplex Outlet Box|AWG:12|Cord/Cable Length (ft):45|Volts:125|Amps:20 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse:IN|UPC:699567012214
2208244,7800 OLS,"Part Number:7800 OLS|Series:7000 |Weight (lbs):41|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:IN, CA|UPC:699567002550"
773402,CU8100LN,"Part Number:CU8100LN|Series:C|Weight (lbs):20|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):100|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567007586"
773378,3-HR1005,"Part Number:3-HR1005|UPC:699567004561|For Reel Series:D9000, E9000, FE9000, 3100, 4800 and SD |Weight (lbs):0.95|Diameter A (in):1.06 - 1.38 |Diameter B-C-E:3.5""|Diameter D:2.875""|Hose I.D. (in):3/4|AWG / Conductors:NA "
2208268,LC312 103,Part Number:LC312 103 |Series:L30000|Weight (lbs):51|Cord Ending:Bare Reel|AWG:10|Cord/Cable Length (ft):200|Volts:600|Amps:30 |Conductors:3|Cord/Cable Included:No|Type: |Warehouse: |UPC:699567006367
773578,RT605-OLP,"Part Number:RT605-OLP |Series:RT |Weight (lbs):22|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):50|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567000600"
773610,RT805-OLP,"Part Number:RT805-OLP |Series:RT |Weight (lbs):25|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567000631"
773598,RT450-OLP,"Part Number:RT450-OLP |Series:RT |Weight (lbs):24|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):50|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA, CN|UPC:699567000044"
773374,2-HR1004-3,"Part Number:2-HR1004-3|UPC:699567004509|For Reel Series:5000, A5005, 7000, 80000, D8000, E8000, RT800 and DP|Weight (lbs):0.23|Diameter A (in):.750 - 1.05 |Diameter B-C-E:3""|Diameter D:1.25"" |Hose I.D. (in):3/8 or 1/2 |AWG / Conductors:NA "
773690,CA33106L,"Part Number:CA33106 L |Series:30000|Weight (lbs):41|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):50|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse:IN, CA, CN|UPC:699567002154"
773602,RT625-OLP,"Part Number:RT625-OLP |Series:RT |Weight (lbs):20|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):25|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567000471"
773398,CT6100HN,"Part Number:CT6100HN|Series:C|Weight (lbs):17|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):100|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):212 |Warehouse:IN, CA|UPC:699567007562"
773937,T-1225-04,"Part Number:T-1225-04 |Series:Safe-T-Reel|Weight (lbs):19|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):150|Pressure (psi):200|Hose End (in): |Inlet (in):9/16 - 18(M)|Reel Outlet (in):9/16 - 18(M)|Hose Included:No|Max Temperature (F):150 |Warehouse:CA|UPC:699567004288"
773614,RT835-OMP,"Part Number:RT835-OMP |Series:RT |Weight (lbs):32|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):35|Pressure (psi):1000|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000099"
773877,DP5650OLP,"Part Number:DP5650 OLP|Series:DP5000 |Weight (lbs):44|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):50|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567007159"
2208340,7800 OLS-S,"Part Number:7800 OLS-S|Series:7000 |Weight (lbs):41|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567013129"
773917,H29000,"Part Number:H29000|Series:H|Weight (lbs):41|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):150|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567003700"
773913,H19000,"Part Number:H19000|Series:H|Weight (lbs):33|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):90|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567003687"
773764,7850OMP,"Part Number:7850 OMP|Series:7000 |Weight (lbs):57|Hose I.D. (in):1/2""|Hose O.D. (in):.820|Hose Length (ft):50|Pressure (psi):3250|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse:IN, CA, CN|UPC:699567000235"
2208376,7850 OLPSW57,"Part Number:7850 OLPSW57|Series:7000|Weight (lbs):47|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):300|Hose End (in):3/4 NH(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA, CN|UPC:699567005711"
773442,S260409,"Part Number:S260409|Drive Type:12 V DC Motor|Explosion Proof:No|Specification:Reversible type, 1/3 HP|UPC:699567004066"
2208296,TB 03,Part Number:TB 03|Series:TB|Weight (lbs):1.0 |Cable Length:6|Min - Max Load:1.5 - 3.0|Ratchet Lock:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567004318
773286,S600693-3U,"Part Number:S600693-3U|Bracket Type:Four Way|Direction:Bottom Wind|Material:UHMW|Spool Size:18""|UPC:699567011996|Specifications:For all Series 30000 reels except bevel crank."
773800,82075OLP,"Part Number:82075 OLP |Series:80000|Weight (lbs):87|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):75|Pressure (psi):300|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567001621"
2208336,600451-50,Part Number:S600451-50|Hose Type:Fuel|Weight (lbs):42|Hose I.D. (in):1|Hose O.D. (in):1.500 |Hose Length (ft):50|Pressure (psi):50|End Fitting:1 NPT(M) |End Fitting:1 NPT(M) |Max Temperature (F):140 
773412,L40351633,"Part Number:L 4035 163 3|Series:L4000|Weight (lbs):26|Cord Ending:Single Receptacle|AWG:16|Cord/Cable Length (ft):35|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:Yes|Type:SJTOW|Warehouse:IN, CA|UPC:699567000426"
773372,3-HR1004-3,"Part Number:3-HR1004-3|UPC:699567004516|For Reel Series:7000, 8000, D8000, 80000, GC7000, F7000, F80000 and DGM |Weight (lbs):0.32|Diameter A (in):1.06 - 1.38 |Diameter B-C-E:3""|Diameter D:1.25"" |Hose I.D. (in):3/4|AWG / Conductors:NA "
773416,L7000,Part Number:L 7000|Series:L7000|Weight (lbs):41|Cord Ending:Bare Reel|AWG:6 |Cord/Cable Length (ft):35|Volts:220|Amps:45 |Conductors:4|Cord/Cable Included:No|Type:SOOW |Warehouse:IN|UPC:699567002277
2208352,L405016310,Part Number:L 4050 163 10 |Series:L4000|Weight (lbs):27|Cord Ending:LED Light|AWG:16|Cord/Cable Length (ft):50|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:Yes|Type:SJTOW|Warehouse:IN|UPC:699567008774
773376,1-HR1004,"Part Number:1-HR1004|UPC:699567000013|For Reel Series:4000, 5000, D8000, RT400, RT600, 6000 and L5000 |Weight (lbs):0.25|Diameter A (in):.625 - .749 |Diameter B-C-E:2.5""|Diameter D:1.25"" |Hose I.D. (in):3/8|AWG / Conductors:12 / 4 "
773993,600626,"Part Number:600626|Bracket Type:Swing Bracket|Rotation:180|For Reel Series:RT, 4000, 5000, 5005, 7000, 70000|UPC:699567004394|Specifications:Use if hoses or cords are pulled at more than 45. Not for overhead mounting.|Dimension A:5""|Dimension B:10.5""|Dimension C:7.475""|Dimension D:4""|Dimension E:5.875"""
773692,CA33112M,"Part Number:CA33112 M |Series:30000|Weight (lbs):47|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):100|Pressure (psi):3000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567002185"
773660,EA33128L12D,"Part Number:EA33128 L12D|Series:30000|Weight (lbs):89|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):275|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003205"
2208300,TB 15,Part Number:TB 15|Series:TB|Weight (lbs):10|Cable Length:8|Min - Max Load:10 - 15|Ratchet Lock:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567004349
773288,S600692-3U,"Part Number:S600692-3U|Bracket Type:Four Way|Direction:Top Wind|Material:UHMW|Spool Size:18""|UPC:699567011941|Specifications:For all Series 30000 reels except bevel crank."
773997,WC7000,"Part Number:WC7000|Series:WC |Weight (lbs):58|Amps:400|#2:0|#1:50 |1/0:50 |2/0:50 |3/0:0|Cord/Cable Included:No|Warehouse:IN, CA|UPC:699567002505"
773766,F7900OLP,"Part Number:F7900 OLP |Series:F7000|Weight (lbs):45|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):25|Pressure (psi):500|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:IN, CA|UPC:699567003304"
773911,H18000,"Part Number:H18000|Series:H|Weight (lbs):34|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):200|Pressure (psi):1000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:CA|UPC:699567003663"
773778,D8670OLP,"Part Number:D8670 OLP |Series:8000 |Weight (lbs):47|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):70|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567001386"
773320,S601013-25,Part Number:S601013-25|Hose Type:Air/Water |Weight (lbs):4.5 |Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):25|Pressure (psi):300|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):150 
773400,CU6100LN,"Part Number:CU6100LN|Series:C|Weight (lbs):16|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):100|Pressure (psi):300|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567006329"
773923,TH7400OMP,"Part Number:TH7400 OMP|Series:TH7000|Weight (lbs):44|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):45|Pressure (psi):3000|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567003502"
773440,S260430,"Part Number:S260430|Drive Type:115 V AC Motor|Explosion Proof:Yes|Specification:Reversible type, single phase, 0.40 HP|UPC:699567004103"
773484,CA38112M,"Part Number:CA38112 M |Series:30000|Weight (lbs):46|Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):200|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):212 |Warehouse:IN, CA|UPC:699567001003"
773956,5635OLSSW5,"Part Number:5635 OLSSW5|Series:5000 |Weight (lbs):28|Hose I.D. (in):3/8""|Hose O.D. (in):.640|Hose Length (ft):35|Pressure (psi):250|Hose End (in):Spray Valve|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567002710"
773292,S602133-4U,"Part Number:S602133-4U|Bracket Type:Three Way|Direction:Top Wind|Material:UHMW|Spool Size:22""|UPC:699567012153|Specifications:For all Series 30000 reels except bevel crank."
773460,LH2080143,"Part Number:LH2080 143|Series:LH |Weight (lbs):15|Cord Ending:Four Outlet|AWG:14|Cord/Cable Length (ft):80|Volts:125|Amps:10 |Conductors:3|Cord/Cable Included:Yes|Type:SJTW |Warehouse:IN, CA|UPC:699567005810"
773476,601017-50,Part Number:S601017-50|Hose Type:Air/Water |Weight (lbs):5.7 |Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):50|Pressure (psi):300|End Fitting:1/2 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):150 
773863,D84000OLP,"Part Number:D84000 OLP|Series:80000|Weight (lbs):91|Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:CN|UPC:699567001690"
773996,WC80002,Part Number:WC80002 |Series:WC |Weight (lbs):104 |Amps:400|#2:0|#1:100|1/0:0|2/0:0|3/0:0|Cord/Cable Included:No|Warehouse: |UPC:699567002529
773995,WC80001,Part Number:WC80001 |Series:WC |Weight (lbs):102 |Amps:400|#2:0|#1:75 |1/0:75 |2/0:75 |3/0:0|Cord/Cable Included:No|Warehouse: |UPC:699567002512
773936,T-1225-04-100T,"Part Number:T-1225-04-100T|Series:Safe-T-Reel|Weight (lbs):44|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):100|Pressure (psi):200|Hose End (in):9/16 - 18(F)|Inlet (in):9/16 - 18(M)|Reel Outlet (in):9/16 - 18(M)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567005599"
773992,4617OLP,"Part Number:4617 OLP|Series:4000 |Weight (lbs):19|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):17|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000136"
2793456,L 4545 123 9G,Part Number:L 4545 123 9G |Series:L4000|Weight (lbs):29|Cord Ending:Triple Outlet|AWG:12|Cord/Cable Length (ft):45|Volts:125|Amps:15 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse:IN|UPC:699567009177
2793428,CA33128 L,"Part Number:CA33128 L |Series:30000|Weight (lbs):70|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):275|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567000976"
773564,S601024-2,Part Number:S601024-2|Hose Type:Air/Water |Weight (lbs):0.54|Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):2|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):150 
2793444,L 5550 123 3,"Part Number:L 5550 123 3|Series:L5500|Weight (lbs):44|Cord Ending:Single Receptacle|AWG:12|Cord/Cable Length (ft):50|Volts:125|Amps:15 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse:IN, CA|UPC:699567002857"
2793452,L 4545 123 7B,Part Number:L 4545 123 7B |Series:L4000|Weight (lbs):29|Cord Ending:Duplex Outlet Box|AWG:12|Cord/Cable Length (ft):45|Volts:125|Amps:20 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse:IN|UPC:699567012214
2793448,L 5550 123 3B,Part Number:L 5550 123 3B |Series:L5500|Weight (lbs):44|Cord Ending:Single Receptacle|AWG:12|Cord/Cable Length (ft):50|Volts:125|Amps:20 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse: |UPC:699567009399
2207977,B5650 OLP,"Part Number:B5650 OLP |Series:5005|Weight (lbs):36|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):50|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567009221"
2207989,FD84035 OLP,"Part Number:FD84035 OLP |Series:F80000 |Weight (lbs):94|Hose I.D. (in):1""|Hose O.D. (in):1.500 |Hose Length (ft):35|Pressure (psi):50|Hose End (in):1 NPT(F)|Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567009320"
2208017,4420 OLP,"Part Number:4420 OLP|Series:4000 |Weight (lbs):18|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):20|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567000112"
773960,600993,"Part Number:600993|Bracket Type:Swing Bracket|Rotation:180|For Reel Series:4000, 5000|UPC:699567005582|Specifications:Use if hoses or cords are pulled at more than 45. Not for overhead mounting.|Dimension A:13.328""|Dimension B:6.708""|Dimension C:9.75""|Dimension D:2.5""|Dimension E:4.258"""
