id,catalog_number,attributes
773567,RT402-OHP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>RT402-OHP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>RT </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>22</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.475</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000686</font></td></tr></table>"
773443,S260626,"<table><tr><td><font><b>Part Number</b></font></td><td><font>S260626</font></td></tr><tr><td><font><b>Drive Type</b></font></td><td><font>24 V DC Motor</font></td></tr><tr><td><font><b>Explosion Proof</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Specification</b></font></td><td><font>Reversible type, 2/3 HP</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567004097</font></td></tr></table>"
773271,601001-50,<table><tr><td><font><b>Part Number</b></font></td><td><font>S601001-50</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Air/Water </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>5 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.475 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr></table>
773299,S600693-5U,"<table><tr><td><font><b>Part Number</b></font></td><td><font>S600693-5U</font></td></tr><tr><td><font><b>Bracket Type</b></font></td><td><font>Four Way</font></td></tr><tr><td><font><b>Direction</b></font></td><td><font>Bottom Wind</font></td></tr><tr><td><font><b>Material</b></font></td><td><font>UHMW</font></td></tr><tr><td><font><b>Spool Size</b></font></td><td><font>28""</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567012016</font></td></tr><tr><td><font><b>Specifications</b></font></td><td><font>For all Series 30000 reels except bevel crank.</font></td></tr></table>"
773251,21-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S21-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>8.4 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.850 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
773255,601022-35,<table><tr><td><font><b>Part Number</b></font></td><td><font>S601022-35</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Air/Water </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>6.5 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.750 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr></table>
773579,RT605-OMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>RT605-OMP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>RT </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.600</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>1000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567006480</font></td></tr></table>"
773591,RT803-OLB,"<table><tr><td><font><b>Part Number</b></font></td><td><font>RT803-OLB</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>RT</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>23 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.750 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567006510</font></td></tr></table>"
773487,16-260043,<table><tr><td><font><b>Part Number</b></font></td><td><font>S16-260043</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Oil </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>7.1 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.710 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>30</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>2250</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
773639,AA33118L6A,"<table><tr><td><font><b>Part Number</b></font></td><td><font>AA33118 L6A </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>73</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.075 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>175</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>1000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567002963</font></td></tr></table>"
773627,4435OLP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>4435 OLP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>4000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>19</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.475</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/4 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA, CN</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000129</font></td></tr></table>"
773467,9-260044,<table><tr><td><font><b>Part Number</b></font></td><td><font>S9-260044</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Grease</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>12.7</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.580 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
773603,RT625-OMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>RT625-OMP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>RT </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>27</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.600</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>1000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>3/8 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000495</font></td></tr></table>"
773531,TW7450OLP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>TW7450 OLP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>TW </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.530</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>200</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>9/16 - 18(F)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>9/16 - 18(M)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA, CN</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567005384</font></td></tr></table>"
773715,A5825EMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>A5825 EMP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>5000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>42</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.820</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/2 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001041</font></td></tr></table>"
773475,601001-35,<table><tr><td><font><b>Part Number</b></font></td><td><font>S601001-35</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Air/Water </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>3.2 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.475 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/4 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr></table>
773667,EA33112M12D,"<table><tr><td><font><b>Part Number</b></font></td><td><font>EA33112 M12D</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>71</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.188 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>100</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567003175</font></td></tr></table>"
773740,5435OHP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>5435 OHP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>5005 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>39</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.580</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/4 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001157</font></td></tr></table>"
773707,4600OLP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>4600 OLP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>4000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>17</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.600</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>25</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>500</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA, CN</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000754</font></td></tr></table>"
