id,catalog_number,attributes
263648,60BS12 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""12"""
263660,60BS13 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""13"""
263664,60BS13 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""13"""
263680,60BS14 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""60"", ""Teeth""=>""14"""
263688,60BS14HT 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""14"""
263700,60BS15 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""60"", ""Teeth""=>""15"""
263720,60BS16 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""16"""
263724,60BS16 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""16"""
263732,60BS16HT 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""16"""
263744,60BS17 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""17"""
263832,60BS21 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""60"", ""Teeth""=>""21"""
263840,60BS22 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""22"""
263856,60BS24 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""24"""
263864,60BS24 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""24"""
263884,60BS26 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""26"""
263896,60BS28 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""28"""
263904,60BS28 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""28"""
263916,60BS30 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""30"""
263936,60BS32 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""32"""
263944,60BS32 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""32"""
263984,60BS36 1 7/16,"""Bore""=>""1-7/16\"""", ""Pitch""=>""60"", ""Teeth""=>""36"""
264032,60BS40 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""40"""
264178,60BS51 1 5/8,nan
264210,60BS54 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""60"", ""Teeth""=>""54"""
264286,60BS72 1 15/16,nan
264294,60BS80 1 1/2,nan
264310,60BS84 2 3/16,nan
264342,60BTB18,nan
264362,60BTB28,nan
264366,60BTB32,nan
264374,60BTB60,nan
266412,BLKBC30,nan
266416,BLKH51,nan
266420,BLKSC40,nan
266424,BLKSC48,nan
266432,BLKSC64,nan
266436,BLKX51RU,nan
266516,BLK1188,nan
266520,BLK1193,nan
266584,BLK3726,nan
266604,BLK4140,nan
266680,BOB11K,nan
266684,BOE11K,nan
266701,BX100,nan
266739,B53RD,nan
266797,CN9KM,nan
266813,C14,nan
266841,C61,nan
266845,C691,nan
266888,HC5K,nan
266901,HH50,nan
266909,HH92,nan
266933,H1246,nan
266953,H51,nan
266957,IB8KD,nan
266970,MB14K,nan
266988,MIS6K,nan
267024,M605,nan
267036,OB15KM,nan
267056,PWA36,nan
267120,P208,nan
267141,P38,nan
267149,P496,nan
267157,P7,nan
267169,RB1214,nan
267185,RN7113,nan
267209,SC15K,nan
267246,SD1212,nan
267303,SPW6K,nan
267331,ST1222,nan
267335,ST1230,nan
267371,S140,nan
267428,X12112,nan
267516,1065,nan
267536,1107,nan
267564,1130MM,nan
267572,1155MM,nan
267580,1162,nan
267612,121G,nan
267636,1241MM,nan
267664,1264,nan
267668,1272,nan
267701,153FG,nan
267705,153S,nan
267715,158FG,nan
267719,158GMS,nan
267723,160FG,nan
267731,165G,nan
267752,168FG,nan
267764,1723,nan
267768,1725B,nan
267772,1729,nan
267832,1816,nan
267860,190,nan
267864,193,nan
267876,196C,nan
267900,207,nan
669208,S1030BS,nan
669432,ML075-18MM,nan
267974,3713MM,nan
268002,3728,nan
268006,3731,nan
268018,4M621,nan
268030,4126,nan
268038,4144,nan
268086,474B,nan
268110,606A,nan
268126,614MM,nan
268130,617MM,nan
268138,630MM,nan
268150,65D,nan
268162,6622,nan
268166,6630,nan
268190,694K,nan
268202,702,nan
268274,8039B,nan
268318,86148,nan
689961,SRL099,nan
268358,8735A,nan
268431,9SM,nan
268468,967D,nan
265918,TB22L050,nan
265922,TB22XH300,nan
265926,TB24H300,nan
265930,TB24XH200,nan
265938,TB26L100,nan
265942,TB28H150,nan
265946,TB28L075,nan
265950,TB30H100,nan
265962,TB32H300,nan
265966,TB32XH200,nan
265990,TB60L050,nan
266010,14H150 JA,nan
266014,14L100,nan
266018,16H100,nan
266022,16H200,nan
266030,17L100,nan
266038,18L050 JA,nan
266042,18L100 JA,nan
266046,19H150,nan
266050,20H100,nan
266054,20H200,nan
266062,20XH200,nan
266066,21H100,nan
266078,22L050,nan
266086,24H100,nan
266090,24H200,nan
266094,24L050 SH,nan
266098,24L100 SH,nan
266102,26H100 SDS,nan
266106,26H200 SD,nan
266126,28XH400 E,nan
266134,30L075,nan
266146,32L075,nan
266150,32XH400 E,nan
266154,36H200 SK,nan
266158,36L100 SDS,nan
266166,40L100 SDS,nan
266170,44H100 SK,nan
266178,48H100 SK,nan
266182,48L050 SDS,nan
266194,60XH400 J,nan
266198,72H200 SF,nan
266202,72L100 SD,nan
266206,84H150 SF,nan
266210,84L075 SD,nan
266214,96H150 SF,nan
266218,GR15-16,nan
266222,GR19-20,nan
266242,GR31-32,nan
266302,Q820BS25P 1 7/16,nan
266370,BC30,nan
266439,BLK1027B,nan
266451,BLK1039,nan
266471,BLK1119MM,nan
266487,BLK1146MM,nan
266511,BLK1177,nan
266543,BLK1264,nan
266607,BLK44A,nan
266611,BLK8029B,nan
266615,BLK8037A,nan
266639,BLK9729,nan
263819,60BS20HT 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""20"""
263827,60BS21 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""60"", ""Teeth""=>""21"""
263855,60BS24 1,"""Bore""=>""1\"""", ""Pitch""=>""60"", ""Teeth""=>""24"""
263867,60BS25 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""60"", ""Teeth""=>""25"""
263871,60BS25 1 3/4,"""Bore""=>""1-3/4\"""", ""Pitch""=>""60"", ""Teeth""=>""25"""
263879,60BS26 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""26"""
263899,60BS28 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""28"""
263919,60BS30 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""30"""
263963,60BS34 1 5/8,nan
263979,60BS36 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""36"""
264003,60BS38 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""60"", ""Teeth""=>""38"""
264031,60BS40 1 15/16,"""Bore""=>""1-15/16\"""", ""Pitch""=>""60"", ""Teeth""=>""40"""
264103,60BS45 2 3/16,"""Bore""=>""2-3/16\"""", ""Pitch""=>""60"", ""Teeth""=>""45"""
264107,60BS46 1 1/4,nan
264273,60BS60 2,"""Bore""=>""2\"""", ""Pitch""=>""60"", ""Teeth""=>""60"""
264321,60BS96 1 3/4,nan
264337,60BTB15H,nan
264353,60BTB23H,nan
264369,60BTB40,nan
264373,60BTB54,nan
264389,60B15SS,nan
264409,60B25SS,nan
264486,60JA12,nan
264490,60NB17H 1,nan
264558,60SDS20H,nan
264566,60SDS24H,nan
264574,60SF70,nan
264578,60SF96,nan
264582,60SH15H,nan
264594,60SK35,nan
264602,60TTA30-50,nan
264606,6018 1 1/2,nan
264618,6018 2 1/8,nan
264779,80A18,nan
264835,80A80,nan
264855,80BS11 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""80"", ""Teeth""=>""11"""
264859,80BS11 1 5/8,"""Bore""=>""1-5/8\"""", ""Pitch""=>""80"", ""Teeth""=>""11"""
264863,80BS11HT 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""80"", ""Teeth""=>""11"""
264871,80BS12 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""80"", ""Teeth""=>""12"""
264883,80BS12HT 1 3/16,"""Bore""=>""1-3/16\"""", ""Pitch""=>""80"", ""Teeth""=>""12"""
264378,60BTB84,nan
264386,60B14,nan
264390,60B16,nan
264398,60B20,nan
264402,60B22,nan
264406,60B24,nan
264410,60B26,nan
264438,60B48,nan
264450,60B60,nan
264458,60B8,nan
264462,60B90,nan
264470,60C18,nan
264495,60P17H,nan
264551,60SDS17,nan
264575,60SF72,nan
264579,60SH14,nan
264583,60SH16,nan
264599,60TTA25-50,nan
264607,6018 1 1/4,nan
264611,6018 1 3/4,nan
264615,6018 1 7/8,nan
264627,6020 1 3/4,nan
264680,635C10,nan
264768,78C8,nan
264772,80A112,nan
264784,80A22,nan
264788,80A24,nan
264796,80A29,nan
264800,80A32,nan
264816,80A46,nan
264832,80A70,nan
264840,80BB12H,nan
264852,80BS10W 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""80"", ""Teeth""=>""10"""
264872,80BS12 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""80"", ""Teeth""=>""12"""
264876,80BS12 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""80"", ""Teeth""=>""12"""
264880,80BS12HT 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""80"", ""Teeth""=>""12"""
264888,80BS12W 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""80"", ""Teeth""=>""12"""
264916,80BS14 1 1/8,"""Bore""=>""1-1/8\"""", ""Pitch""=>""80"", ""Teeth""=>""14"""
264924,80BS14 2,nan
264936,80BS14HT 2,nan
264944,80BS15 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""80"", ""Teeth""=>""15"""
264988,80BS17 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""80"", ""Teeth""=>""17"""
265028,80BS19 1,"""Bore""=>""1\"""", ""Pitch""=>""80"", ""Teeth""=>""19"""
265056,80BS20 1 5/8,"""Bore""=>""1-5/8\"""", ""Pitch""=>""80"", ""Teeth""=>""20"""
265096,80BS23 1 1/2,"""Bore""=>""1-1/2\"""", ""Pitch""=>""80"", ""Teeth""=>""23"""
265248,80BS36 1 3/8,"""Bore""=>""1-3/8\"""", ""Pitch""=>""80"", ""Teeth""=>""36"""
268476,971A,nan
2059164,BC19MM,nan
2059172,BC27MM,nan
2059184,CMD12018X30,nan
2059248,CMD14016X30,nan
2059260,CMD14024X30,nan
2059284,CMD14038H40,nan
2059372,CMD16036X30,nan
841662,ML075SS 1/4,nan
2059384,CMD16038X30L4H,nan
841670,ML095SS 1/2,nan
2059428,CMD16054X40,nan
841698,SBL070,nan
841707,CHB2203MSB,nan
841715,20SF624-R,nan
841719,4 B 80 TB,nan
841743,9 5V 1030 F,nan
841747,9 5V 1250 F,nan
841759,9 5V 800 E,nan
841763,9 5V 975 F,nan
841780,12 8V 1600 TB,nan
841800,2 5V 465 TB,nan
841813,3 5V 3150 TB,nan
841821,3 5V 670 TB,nan
841833,4 5V 550 TB,nan
841853,5 5V 590 TB,nan
841869,6 5V 3150 TB,nan
841881,8 8V 3550 TB,nan
842053,BAT8K,nan
842073,BD10,nan
842077,BD12,nan
842081,BD15FG,nan
842085,BD16,nan
842089,BD2,nan
842093,BD22,nan
842120,MXT-STL503 15/16,nan
842146,P75,nan
842166,SF55,nan
842174,1065HP,nan
2059524,CMD18040X45,nan
2059564,CMD18054X30,nan
2059709,CMD20051X35,nan
2059729,CMD20057X50L4H,nan
2059825,CMD24038X40L3H,nan
2059881,CMD24051X50L4H,nan
2060181,CMD42040X60,nan
2060209,CMD42060X60,nan
2060401,CMW10018X30,nan
2060421,CMW10036H25,nan
2060481,CMW12032X30,nan
2060565,CMW14030X35,nan
2060945,CMW20036H40,nan
2061033,CMW20063X30,nan
2061069,CMW24020X40,nan
2061261,CMW36063H60,nan
2061301,CQD18057X40,nan
2061397,CQW16026X35,nan
2061457,CQW20051X45,nan
2061525,CQW36063X45,nan
2061533,CSD04024X15,nan
2061549,CSD05022X20,nan
2061561,CSD05046X20,nan
2061617,CSD08020X25,nan
2061633,CSD08038X25,nan
2061661,CSD10018H25,nan
2061817,CSD12040H30,nan
2061829,CSD12044X25L3H,nan
2061841,CSD12051X25L3H,nan
266688,BO11K,nan
266692,BS129,nan
266714,B12K,nan
266734,B26K,nan
266758,CB11K,nan
266852,C74,nan
266908,HH801,nan
266916,HSB25,nan
266948,H17K,nan
266952,H41A,nan
267031,M612,nan
267035,OB15K,nan
267039,OB7K,nan
267043,OE8K,nan
267051,PP7K,nan
267055,PWA24,nan
267067,PW12,nan
267135,P308,nan
267152,P507,nan
267196,SA10B,nan
267212,SC40,nan
267216,SC48,nan
267230,SDP4,nan
267245,SDS8,nan
267253,SD1226,nan
267269,SD624,nan
267277,SF51,nan
267282,SH129,nan
267362,SW11KM,nan
267366,S110P,nan
267378,S20A,nan
267398,T912K,nan
267467,1,nan
267483,1030,nan
267515,1064,nan
267519,107FG,nan
267527,1096C,nan
267591,1172,nan
267619,1226,nan
267623,1230,nan
267627,1234,nan
267635,1240MM,nan
267651,1256,nan
267659,12618,nan
267691,14634,nan
267699,151G,nan
267710,155FG,nan
267714,156GB,nan
267718,158GM,nan
267738,16634,nan
267767,1725A,nan
267779,1737,nan
267819,1811,nan
267879,197C,nan
267891,20,nan
267903,208A,nan
629306,E50B30H,nan
629757,S1648,nan
267945,266H,nan
267949,269A,nan
671808,TS632,nan
267957,275D,nan
267961,299,nan
673303,ML090-25MM,nan
267977,3715,nan
268001,3727MM,nan
268033,4132,nan
268061,459,nan
268069,462,nan
268085,474A,nan
268113,607A,nan
268149,647KFG,nan
268181,6660,nan
268193,7LKM,nan
268201,701,nan
268209,709,nan
268221,76112,nan
268249,7678,nan
268261,8SC,nan
268269,8033C,nan
268277,8040A,nan
268313,86136,nan
268317,86144,nan
268329,8662,nan
268333,8670,nan
268337,8678,nan
690984,S1024BS,nan
268365,8809,nan
268369,8810A,nan
268373,8812,nan
268377,8813B,nan
268389,8818A,nan
268393,8819C,nan
264891,80BS13 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""80"", ""Teeth""=>""13"""
264915,80BS14 1 1/4,"""Bore""=>""1-1/4\"""", ""Pitch""=>""80"", ""Teeth""=>""14"""
264919,80BS14 1 3/4,"""Bore""=>""1-3/4\"""", ""Pitch""=>""80"", ""Teeth""=>""14"""
264943,80BS15 1 3/4,"""Bore""=>""1-3/4\"""", ""Pitch""=>""80"", ""Teeth""=>""15"""
264947,80BS15 1 7/8,"""Bore""=>""1-7/8\"""", ""Pitch""=>""80"", ""Teeth""=>""15"""
264971,80BS16 2,"""Bore""=>""2\"""", ""Pitch""=>""80"", ""Teeth""=>""16"""
265355,80BS46 2,nan
265499,80BS9 1,"""Bore""=>""1\"""", ""Pitch""=>""80"", ""Teeth""=>""9"""
265547,80BTB32,nan
265551,80BTB45,nan
265559,80B11,nan
265571,80B17,nan
265587,80B25,nan
265635,80C14,nan
265704,80R48,nan
265708,80R60,nan
265716,80SDS14,nan
265744,80SF42,nan
265748,80SF60,nan
265760,80SK18H,nan
265764,80TTA20-50,nan
265776,8018 2 1/8,nan
265780,8018 2 7/16,nan
265792,8020TBF,nan
265912,TB20L075,nan
266008,14H100 JA,nan
266012,14L050,nan
266028,16XL037,nan
266032,18H100 SH,nan
266060,20L100,nan
266076,22H200 SD,nan
266104,26H150 SD,nan
266116,28H100 SDS,nan
266124,28L100,nan
266128,30H100 SD,nan
266144,32L050,nan
266148,32L100,nan
266196,72H100 SF,nan
266224,GR21-22,nan
266232,GR25-26,nan
266244,GR41-42,nan
266533,BLK1244,nan
266537,BLK1252,nan
266597,BLK4124,nan
267625,1232,nan
267653,1260,nan
267669,1272S,nan
267697,150G,nan
267724,160G,nan
267947,267H,nan
267963,30G,nan
267999,3726,nan
268035,4136,nan
268043,422,nan
268083,466,nan
268387,8817A,nan
2059165,BC20MM,nan
841994,35BS12 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""12"""
841998,35BS13 3/4,"""Bore""=>""3/4\"""", ""Pitch""=>""35"", ""Teeth""=>""13"""
842006,35BS16 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""16"""
842010,35BS9 3/8,"""Bore""=>""3/8\"""", ""Pitch""=>""35"", ""Teeth""=>""9"""
2064315,MXT25 1 1/2,nan
2064575,14MX28S37-2012,nan
2064741,2 B 54 Q,nan
2065625,8MX38S36-1610,nan
265496,80BS60 2 15/16,"""Bore""=>""2-15/16\"""", ""Pitch""=>""80"", ""Teeth""=>""60"""
265512,80BTB12H,nan
265528,80BTB20H,nan
265536,80BTB24H,nan
265548,80BTB35,nan
265552,80BTB48,nan
265592,80B28,nan
265604,80B38,nan
265612,80B45,nan
265644,80C96,nan
265653,80NB13H 1,nan
265665,80Q16H,nan
265685,80Q36,nan
265689,80Q42,nan
265705,80R50,nan
265749,80SH11,nan
265753,80SK15,nan
265757,80SK17,nan
265781,8018 2 7/8,nan
265809,815A41,nan
265905,TB18L075,nan
265981,TB48L050,nan
266013,14L075,nan
266025,16L050,nan
266037,18L050,nan
266065,20XL037,nan
266077,22H300 SD,nan
266085,22XL037,nan
266097,24L100,nan
266157,36L075 SDS,nan
266169,42XL037,nan
266197,72H150 SF,nan
266414,BLKBC34,nan
266418,BLKSC36,nan
266578,BLK3721,nan
266598,BLK4126,nan
266691,BSW11K,nan
266859,DP38,nan
267470,101G,nan
267474,1024,nan
267506,1056,nan
267526,1091,nan
267674,132G,nan
267927,26G,nan
267960,28G,nan
267996,3724,nan
268056,454,nan
268188,691K,nan
268268,8033A,nan
841668,ML095SS 1,nan
841676,ML100SS 1,nan
841999,35BS13 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""13"""
842003,35BS15 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""15"""
842079,BD14,nan
842083,BD15WD,nan
2061531,CSD04020X15,nan
2064016,GS100,nan
2064052,M-HE30 2 15/16,nan
2064308,MXT20 1 1/4,nan
2064316,MXT25 1 1/4,nan
2064454,SC36MM,nan
2064580,14MX30S37-2517,nan
2064592,14MX34S37-2517,nan
2065582,8MX180S62-3525,nan
2061845,CSD12051X35L3H,nan
2061849,CSD12057H45,nan
2061913,CSD14032X35,nan
2061989,CSD14063X30,nan
2062281,CSD18042X30,nan
2062413,CSD20026X45L3H,nan
2062521,CSD20057H40,nan
2062697,CSD24044X45L3H,nan
2062709,CSD24051H25,nan
2062849,CSD30042X35,nan
2063041,CSD42018X45,nan
2063257,CSD60038X60,nan
2063301,CSW10014X25,nan
2063333,CSW10051H25,nan
2063369,CSW12026X30,nan
2063377,CSW12032X25,nan
2063413,CSW14014X30,nan
2063501,CSW14063X25,nan
2063625,CSW18022X25,nan
2063633,CSW18024X40,nan
2063705,CSW18051X40,nan
2063717,CSW20012X35,nan
2063853,CSW24012X30,nan
2064022,M-HE25 1 1/2,nan
2064050,M-HE30 2 11/16,nan
2064054,M-HE30 2 3/4,nan
2064082,M-HE40 2 3/16,nan
2064086,M-HE40 3 15/16,nan
2064118,M-HE70 7,nan
2064126,M-HE80 7 3/16,nan
2064134,MHD200-36,nan
2064162,MTA30-12,nan
2064170,MTA40-24,nan
2064178,MTA50-36,nan
2064194,MTTU30-12,nan
2064198,MTTU35-12,nan
2064242,MXT-STL252 3/16,nan
2064262,MXT-STL353 7/16,nan
2064294,MXT100 9,nan
2064302,MXT15 1 7/16,nan
2064306,MXT20 1,nan
2064314,MXT25 1,nan
2064322,MXT25 2,nan
2064346,MXT35 3 7/16,nan
2064354,MXT45 3 15/16,nan
2064366,MXT60 5 15/16,nan
2064374,MXT80 7,nan
2064406,PB14MX37S90,nan
2064418,PB8MX22S21,nan
2064422,PB8MX25S21,nan
2064426,PB8MX28S21,nan
2064430,PB8MX30S21,nan
2064438,PB8MX34S62,nan
2064442,PB8MX38S62,nan
2064448,R200,nan
2064456,SC41MM,nan
2064469,1 B 250 Q,nan
2064546,14MX112S37-3525,nan
2064570,14MX224S20-4030,nan
2064590,14MX33S68-2517,nan
2064594,14MX35S20-2012,nan
2064602,14MX37S20-2517,nan
2064614,14MX40S37-3020,nan
2064622,14MX45S37-3020,nan
2064626,14MX48S37-3020,nan
2064642,14MX56S68-3525,nan
2064654,14MX67S125-4535,nan
2064674,14MX90S125-5040,nan
2064842,24TWH,nan
2064878,3 C 106 R,nan
2064886,3 C 140 R,nan
2064894,3 C 240 R,nan
2064955,3 5V 5000 U,nan
2065003,4 B 64 Q,nan
2065047,4 C 82 Q,nan
2065055,4 C 94 Q,nan
2065071,4 3V 365 P,nan
2065115,4 8V 1900 S,nan
2065128,40B16STL,nan
2065172,5 B 66 Q,nan
2065252,5 5V 2800 S,nan
2065256,5 5V 5000 U,nan
2065284,6 B 110 Q,nan
2065324,6 B 74 R,nan
2065392,6 3V 530 Q,nan
2065400,6 5V 1320 S,nan
2065444,6672,nan
2065496,8 B 74 R,nan
2065572,8MX112S21-2517,nan
2065576,8MX140S21-2517,nan
2065584,8MX22S21-1008,nan
2065588,8MX224S62-3525,nan
2065592,8MX26S21-1108,nan
2065612,8MX34S62-1610,nan
2065620,8MX37S12-1610,nan
2065624,8MX38S21-1610,nan
2065632,8MX40S36-2012,nan
2065644,8MX45S62-2012,nan
2065648,8MX48S62-2517,nan
2065652,8MX50S62-2517,nan
2065656,8MX53S62-2517,nan
2065668,8MX63S62-3020,nan
2065676,8MX71S62-3020,nan
2065680,8MX75S62-3020,nan
744141,CHB2204BR,nan
1259925,12CH2264-SS,nan
1259929,14CH2266-SS,nan
1259933,20CH2266-SS,nan
255823,DS40A15,nan
255827,DS40A19,nan
255851,DS50A20,nan
255871,DS60A15,nan
255939,D06B20,nan
255991,D08B19,nan
256103,D100B25,nan
256363,D200B16,nan
256483,D35B12H,nan
256487,D35B16H,nan
256491,D35B20H,nan
256499,D35B36,nan
256531,D40B12H,nan
256535,D40B16H,nan
256539,D40B20H,nan
256543,D40B24H,nan
256547,D40B35,nan
256595,D40Q54H,nan
256627,D50BTB30,nan
256635,D50B16H,nan
268413,8909,nan
268418,8911A,nan
268426,9LK,nan
268430,9SK,nan
268459,962H,nan
268463,965D,nan
268475,970S,nan
2059159,BC13KM,nan
2059163,BC18MM,nan
2059167,BC22MM,nan
2059175,CMD10032H30,nan
2059195,CMD12026H40,nan
2059211,CMD12038H35L3H,nan
841665,ML075SS 7/8,nan
841681,ML100SSBLK 1/2,nan
841685,ML110SS 1 3/8,nan
841714,16TFS12,nan
841718,9TFS7,nan
841726,7 5V 1400 F,nan
841730,7 5V 2120 J,nan
841738,7 5V 800 E,nan
841742,7 5V 975 E,nan
841746,9 5V 1180 F,nan
841754,9 5V 2360 J,nan
2059395,CMD16040X50L3H,nan
841803,2 5V 550 TB,nan
841820,3 5V 630 TB,nan
841832,4 5V 520 TB,nan
841836,4 5V 670 TB,nan
841844,5 B 62 TB,nan
841872,6 5V 670 TB,nan
842000,35BS14 1/2,"""Bore""=>""1/2\"""", ""Pitch""=>""35"", ""Teeth""=>""14"""
842008,35BS16 5/8,"""Bore""=>""5/8\"""", ""Pitch""=>""35"", ""Teeth""=>""16"""
842088,BD19,nan
842096,BD4,nan
842100,BD6,nan
842123,M10010S,nan
842127,M10019S,nan
842135,M18708S,nan
842191,7140A,nan
2059475,CMD18026H35,nan
2059523,CMD18040X40,nan
2059547,CMD18046H50,nan
2059567,CMD18054X45,nan
2059571,CMD18057H50,nan
2059712,CMD20051X45L4H,nan
2059824,CMD24038X40,nan
2059856,CMD24044X45L4H,nan
2059904,CMD24060X30,nan
2060004,CMD30051H40,nan
2060072,CMD36030X50,nan
2060076,CMD36032X50,nan
2060096,CMD36044H50,nan
2060296,CMD54026X60,nan
2060392,CMW08032X25,nan
2060560,CMW14026X30,nan
2060620,CMW14063H35,nan
2060728,CMW16054H25,nan
2060828,CMW18038X40,nan
2060832,CMW18040X25,nan
2060844,CMW18044X40,nan
2060852,CMW18046X45,nan
2061164,CMW24051H50,nan
256639,D50B20H,nan
256719,D60ATB18H,nan
256727,D60BTB21H,nan
256735,D60B16H,nan
256739,D60B20H,nan
256743,D60B24H,nan
256747,D60B32,nan
256755,D60CTB36,nan
256835,D80B10H,nan
256843,D80B18H,nan
256855,D80B36,nan
256859,D80CTB36,nan
256863,D80CTB60,nan
256883,D80Q16H,nan
257167,E40B17H,nan
257171,E40B21H,nan
257231,E50B21H,nan
257291,E60B14H,nan
257307,E60B42,nan
257347,E80B14H,nan
257355,E80B22H,nan
257387,E80R22H,nan
257499,P218M20-MPB,nan
257583,P348M50-1610,nan
257679,P448M50-2012,nan
257703,P488M50-SD,nan
257811,P7214M115-J,nan
257855,P808M20-2517,nan
257879,P905M25-SDS,nan
257920,W1448M22-SF,nan
258004,W368M60-MPB,nan
258112,06A19,nan
258172,06B15,nan
258296,08B17,nan
247360,E 2 7/8,"""Keyway""=>""3/4\"" x 3/8\"""", ""Bore Size""=>""2-7/8\"""""
247372,E 40MM,nan
247384,E-BB,nan
247424,E10,nan
247532,F-STL 3 7/16,nan
247580,H 5/8,nan
258436,10B14,nan
258500,100A17,nan
247708,JA 1,"""Keyway""=>""1/4\"" x 1/8\"""", ""Bore Size""=>""1\"""""
258512,100A24,nan
258520,100A32,nan
258524,100A36,nan
258548,100A60,nan
258552,100A76,nan
247892,ML095 7/8,nan
247916,ML100 1 3/8,nan
247928,ML110 1,nan
247976,ML190 1 15/16,nan
258680,100BTB20H,nan
247996,ML225 1 1/2,nan
258700,100BTB60,nan
248020,ML225 2 5/8,nan
248028,MS 3 15/16,nan
258708,100B14,nan
258712,100B16,nan
258736,100B38,nan
258744,100C10,nan
2061256,CMW36063H30,nan
2061268,CQD12063X35,nan
2061340,CQD24057X35,nan
2061376,CQD36044X40,nan
2061392,CQW14038X25,nan
2061396,CQW16026X30,nan
2061460,CQW20063X40,nan
2061508,CQW30063X35,nan
2061532,CSD04022X15,nan
2061536,CSD04030X15,nan
2061540,CSD04038X15,nan
2061544,CSD05012X20,nan
2061568,CSD06016X25,nan
2061572,CSD06020H25L3H,nan
2061580,CSD06026X20,nan
2061588,CSD06034X25,nan
2061608,CSD08012X25,nan
2061624,CSD08028X25,nan
2061628,CSD08032X25L3H,nan
2061664,CSD10018X35,nan
2061744,CSD12014X25,nan
2061784,CSD12030X25,nan
2061852,CSD12063H40,nan
2061928,CSD14038X35,nan
2062020,CSD16020X35L4H,nan
2062120,CSD16044X40,nan
2062140,CSD16054X35,nan
2062160,CSD16063H45,nan
2062164,CSD16063X35,nan
2062192,CSD18020X30,nan
2062268,CSD18038X40L3H,nan
2062296,CSD18044X40,nan
2062376,CSD20018X25,nan
2062464,CSD20038X30L3H,nan
2062472,CSD20040H30,nan
2062620,CSD24032H35,nan
2062624,CSD24032H45,nan
2062684,CSD24044H40L3H,nan
2062732,CSD24054X40,nan
2062784,CSD30016X35,nan
2062856,CSD30044H70,nan
2062908,CSD30063X40,nan
